Timestamp,Frame,Punches,Kicks,Visible_Joints,Stance,Avg_Joint_Angle,Movement_Speed,Head_X,Head_Y
12:28:28.122345,95,0,0,0,Unknown,0,0,0,0
12:28:28.122345,95,0,0,0,Unknown,0,0,0,0
12:28:28.675798,96,0,0,0,Unknown,0,0,0,0
12:28:28.675798,96,0,0,0,Unknown,0,0,0,0
12:28:29.161293,97,0,0,0,Unknown,0,0,0,0
12:28:29.161293,97,0,0,0,Unknown,0,0,0,0
12:28:29.501282,98,0,0,0,Unknown,0,0,0,0
12:28:29.501282,98,0,0,0,Unknown,0,0,0,0
12:28:29.501282,98,0,0,0,Unknown,0,0,0,0
12:28:29.833748,99,0,0,0,Unknown,0,0,0,0
12:28:29.833748,99,0,0,0,Unknown,0,0,0,0
12:28:29.833748,99,0,0,0,Unknown,0,0,0,0
12:28:30.395527,100,0,0,0,Unknown,0,0,0,0
12:28:30.395527,100,0,0,0,Unknown,0,0,0,0
12:28:30.395527,100,0,0,0,Unknown,0,0,0,0
12:28:30.847123,101,0,0,0,Unknown,0,0,0,0
12:28:30.847123,101,0,0,0,Unknown,0,0,0,0
12:28:30.847123,101,0,0,0,Unknown,0,0,0,0
12:28:31.358927,102,0,0,0,Unknown,0,0,0,0
12:28:31.358927,102,0,0,0,Unknown,0,0,0,0
12:28:31.358927,102,0,0,0,Unknown,0,0,0,0
12:28:31.358927,102,0,0,0,Unknown,0,0,0,0
12:28:31.992399,103,0,0,0,Unknown,0,0,0,0
12:28:31.992399,103,0,0,0,Unknown,0,0,0,0
12:28:31.992399,103,0,0,0,Unknown,0,0,0,0
12:28:31.992399,103,0,0,0,Unknown,0,0,0,0
12:28:32.550391,104,0,0,0,Unknown,0,0,0,0
12:28:32.550391,104,0,0,0,Unknown,0,0,0,0
12:28:32.871551,105,0,0,0,Unknown,0,0,0,0
12:28:32.871551,105,0,0,0,Unknown,0,0,0,0
12:28:33.351839,106,0,0,0,Unknown,0,0,0,0
12:28:33.351839,106,0,0,0,Unknown,0,0,0,0
12:28:33.726621,107,0,0,0,Unknown,0,0,0,0
12:28:33.726621,107,0,0,0,Unknown,0,0,0,0
12:28:34.166616,108,0,0,0,Unknown,0,0,0,0
12:28:34.166616,108,0,0,0,Unknown,0,0,0,0
12:28:34.516238,109,0,0,0,Unknown,0,0,0,0
12:28:34.836663,110,0,0,0,Unknown,0,0,0,0
12:28:34.836663,110,0,0,0,Unknown,0,0,0,0
12:28:35.265138,111,0,0,0,Unknown,0,0,0,0
12:28:35.265138,111,0,0,0,Unknown,0,0,0,0
12:28:35.739698,112,0,0,0,Unknown,0,0,0,0
12:28:35.739698,112,0,0,0,Unknown,0,0,0,0
12:28:36.174395,113,0,0,0,Unknown,0,0,0,0
12:28:36.174395,113,0,0,0,Unknown,0,0,0,0
12:28:36.641076,114,0,0,0,Unknown,0,0,0,0
12:28:36.641076,114,0,0,0,Unknown,0,0,0,0
12:28:37.096981,115,0,0,0,Unknown,0,0,0,0
12:28:37.096981,115,0,0,0,Unknown,0,0,0,0
12:28:37.496037,116,0,0,0,Unknown,0,0,0,0
12:28:37.496037,116,0,0,0,Unknown,0,0,0,0
12:28:37.496037,116,0,0,0,Unknown,0,0,0,0
12:28:37.981593,117,0,0,0,Unknown,0,0,0,0
12:28:37.981593,117,0,0,0,Unknown,0,0,0,0
12:28:37.981593,117,0,0,0,Unknown,0,0,0,0
12:28:38.490591,118,0,0,0,Unknown,0,0,0,0
12:28:38.490591,118,0,0,0,Unknown,0,0,0,0
12:28:38.490591,118,0,0,0,Unknown,0,0,0,0
12:28:39.279896,120,0,0,0,Unknown,0,0,0,0
12:28:39.279896,120,0,0,0,Unknown,0,0,0,0
12:28:39.724941,121,0,0,0,Unknown,0,0,0,0
12:28:40.166535,122,0,0,0,Unknown,0,0,0,0
12:28:40.166535,122,0,0,0,Unknown,0,0,0,0
12:28:40.166535,122,0,0,0,Unknown,0,0,0,0
12:28:40.166535,122,0,0,0,Unknown,0,0,0,0
12:28:40.761694,123,0,0,0,Unknown,0,0,0,0
12:28:40.761694,123,0,0,0,Unknown,0,0,0,0
12:28:40.761694,123,0,0,0,Unknown,0,0,0,0
12:28:40.761694,123,0,0,0,Unknown,0,0,0,0
12:28:41.357880,124,0,0,0,Unknown,0,0,0,0
12:28:41.357880,124,0,0,0,Unknown,0,0,0,0
12:28:41.357880,124,0,0,0,Unknown,0,0,0,0
12:28:41.832004,125,0,0,0,Unknown,0,0,0,0
12:28:41.832004,125,0,0,0,Unknown,0,0,0,0
12:28:42.317268,126,0,0,0,Unknown,0,0,0,0
12:28:42.317268,126,0,0,0,Unknown,0,0,0,0
12:28:42.317268,126,0,0,0,Unknown,0,0,0,0
12:28:42.804764,127,0,0,0,Unknown,0,0,0,0
12:28:42.804764,127,0,0,0,Unknown,0,0,0,0
12:28:43.118289,128,0,0,0,Unknown,0,0,0,0
12:28:43.118289,128,0,0,0,Unknown,0,0,0,0
12:28:43.118289,128,0,0,0,Unknown,0,0,0,0
12:28:43.636674,129,0,0,0,Unknown,0,0,0,0
12:28:43.636674,129,0,0,0,Unknown,0,0,0,0
12:28:43.636674,129,0,0,0,Unknown,0,0,0,0
12:28:44.088449,130,0,0,0,Unknown,0,0,0,0
12:28:44.088449,130,0,0,0,Unknown,0,0,0,0
12:28:44.088449,130,0,0,0,Unknown,0,0,0,0
12:28:44.088449,130,0,0,0,Unknown,0,0,0,0
12:28:44.588222,131,0,0,0,Unknown,0,0,0,0
12:28:44.588222,131,0,0,0,Unknown,0,0,0,0
12:28:44.588222,131,0,0,0,Unknown,0,0,0,0
12:28:45.008442,132,0,0,0,Unknown,0,0,0,0
12:28:45.008442,132,0,0,0,Unknown,0,0,0,0
12:28:45.008442,132,0,0,0,Unknown,0,0,0,0
12:28:45.341489,133,0,0,0,Unknown,0,0,0,0
12:28:45.341489,133,0,0,0,Unknown,0,0,0,0
12:28:45.341489,133,0,0,0,Unknown,0,0,0,0
12:28:45.876380,134,0,0,0,Unknown,0,0,0,0
12:28:45.876380,134,0,0,0,Unknown,0,0,0,0
12:28:45.876380,134,0,0,0,Unknown,0,0,0,0
12:28:46.306748,135,0,0,0,Unknown,0,0,0,0
12:28:46.306748,135,0,0,0,Unknown,0,0,0,0
12:28:46.701865,136,0,0,0,Unknown,0,0,0,0
